Gender,Ethnicity,Country,h-index,Citation count,Co-authors’ genders (Google Scholar),Co-authors’ ethnicity (Google Scholar),Co-authors’ genders (OpenAI),Co-authors’ ethnicity (OpenAI),Match Count 50%,Match Count 60%,Match Count 70%,Match Count 80%
Male,White,Germany,25,1872,"Male, Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female","White, Black, White, Asian, White, Asian, Hispanic, Black, Black, Black, Asian, Black, White, Hispanic, White, Asian, White, White, White, Asian, Asian, Asian, Asian, White, White, Asian, White, Asian, White, White, White, Asian, White, White, Asian, Hispanic, Asian, Asian, Asian, Black, Black, Hispanic, White, Hispanic, Asian, White, White, Hispanic, White, Hispanic","Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Female, Male, Male","White, Hispanic, Asian, Hispanic, Hispanic, White, White, White, White, White, White, White, White, Asian, White, Asian",13,8,3,0
Female,Asian,Canada,35,5161,"Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Female, Male, Male, Male, Female, Female, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Female, Female, Male, Male, Male, Male, Female, Male, Male, Male, Female, Female, Female, Male, Male, Male, Female, Male, Female, Male, Male, Female, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Female, Female, Male, Female, Male, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Female, Female, Male, Female, Female, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Female, Male, Female, Male, Female, Male, Male, Male, Male, Female, Female, Male, Male, Female, Female, Female, Male, Male, Female, Male, Male, Male, Female, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Female, Male, Male, Male, Female","Black, White, White, Black, White, Hispanic, Black, Hispanic, White, White, White, White, White, Hispanic, White, Asian, White, White, White, White, Asian, White, White, Asian, White, Hispanic, Hispanic, Black, Hispanic, Black, Black, White, White, Black, White, White, White, Asian, Black, Asian, Black, Hispanic, White, Asian, Asian, Asian, White, Asian, Black, Asian, White, Hispanic, White, White, Black, Asian, White, Hispanic, Hispanic, White, White, Asian, Hispanic, Black, Asian, White, Asian, Asian, Asian, White, White, Black, White, White, Black, White, White, Asian, White, White, Hispanic, Asian, Asian, White, White, Asian, White, White, White, Asian, White, Black, Hispanic, Hispanic, White, Hispanic, Asian, White, Black, Black, White, White, White, Black, Asian, White, Hispanic, White, White, Asian, Black, Black, Black, White, White, Black, White, Asian, Asian, Black, White, Asian, White, Hispanic, Asian, White, White, Asian, White, Hispanic, Black, White, White, Hispanic, White, Black, White, Asian, White, White, White, White, White, Asian, Black, White, White, White, Asian, Asian, White, White, White, White, White, Black, White, White, White, White, Hispanic, White, Asian, Hispanic, Hispanic, Hispanic, Black, White, White, White, White, Hispanic, White, Black, White, Asian, Black, White, Asian, Black, White, Black, White, White, Hispanic, White, Asian","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Black, Asian, Asian, Asian, Hispanic, Black, Asian, Asian, Black, Black",10,6,2,1
Male,White,UK,67,21786,"Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Female, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male","Asian, Asian, Asian, Asian, Asian, Black, White, Asian, Asian, Asian, Asian, Asian, White, Asian, White, Asian, Hispanic, White, Asian, Asian, White, Hispanic, White, Black","Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Asian, Asian, White, White, White, Black, Black, Asian, Asian, Asian, Asian, Asian, Asian, Asian, White, Asian, White, White, White, White, White, White, White",7,4,2,1
Male,Asian,UK,18,1609,"Male, Male, Male, Male, Male, Female","Hispanic, Hispanic, Asian, Hispanic, Asian, Asian","Female, Male, Male, Male, Male","Asian, Asian, Hispanic, Asian, Asian",1,1,1,1
Male,Black,Germany,18,1373,"Female, Male, Male, Male, Male, Female, Male, Male, Female, Female, Male, Male, Male, Male, Female, Male, Male, Female, Female, Male, Male, Female, Female, Female, Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Female, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male","White, Asian, White, Black, Asian, Asian, White, White, White, White, Hispanic, White, Black, Asian, Asian, Hispanic, Hispanic, White, Black, White, White, White, White, Asian, Asian, White, White, Hispanic, Asian, Black, Hispanic, Asian, White, White, Asian, Hispanic, White, White, White, Asian, Asian, Asian, Hispanic, White, White, Asian, White, Asian, Asian, White, White","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","White, Black, White, White, White, White, White, White, White, White, White, White, White, White, White, White, White, White, White, White, White, White, White",19,8,2,0
Male,White,Australia,16,881,"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male","Black, White, Black, White, White, White, White, White, Asian, White, White, White, White, White, Black, White, Asian","Male, Male, Male, Male, Male, Male, Male, Male","White, White, White, White, White, White, White, White",3,1,0,0
Male,Black,UK,8,282,"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","White, White, White, White, Black, Asian, White, White, White, White, White, White, Black, Black, Asian","Male, Male","Hispanic, White",1,0,0,0
Male,Hispanic,Finland,7,126,"Female, Female, Male, Female, Female, Male, Male, Male, Male, Male, Male","White, Black, Black, Asian, Asian, White, Asian, White, Asian, White, Asian","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Asian, Asian, Asian, Asian, Asian, Asian, White, White, White, Hispanic",4,1,0,0
Male,Asian,Germany,11,794,"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Female, Male, Male, Male, Female","Asian, Asian, Asian, Asian, White, Black, Black, Asian, Asian, Hispanic, White, White, White, Asian, Asian, White, White, Black, Asian, Asian, White, White, White, White, White","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","White, Hispanic, Hispanic, Asian, Hispanic, White, Hispanic, Hispanic, Hispanic, Hispanic",5,1,1,1
Male,Asian,Belgium,11,497,"Male, Male, Male, Female, Female, Female, Male, Male","Asian, Black, Asian, Asian, Asian, Asian, Asian, Hispanic","Female, Male, Male, Male, Male, Male, Male","Asian, Asian, Asian, Hispanic, Hispanic, Asian, Hispanic",2,1,0,0
Female,Asian,UK,18,1454,"Male, Female, Male, Female, Female, Male","Black, Black, White, White, Hispanic, White","Male, Female, Female, Female, Female","White, Asian, Hispanic, Asian, Asian",0,0,0,0
Female,Hispanic,Portugal,22,1876,"Male, Female, Female, Female, Male, Male, Male, Female, Male, Female, Male, Male, Male, Male, Male, Male, Female, Male, Female, Female, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Female, Male, Male, Female, Female, Female, Male, Female, Male, Male, Male, Male, Female, Male, Female, Male, Male, Male","Asian, Asian, Asian, Asian, Asian, White, Hispanic, Hispanic, Black, Hispanic, Hispanic, Hispanic, Hispanic, Asian, Hispanic, White, Hispanic, Black, White, Hispanic, Hispanic, Asian, Asian, White, Black, White, White, White, Asian, Hispanic, White, Hispanic, Asian, Asian, Asian, Asian, Hispanic, White, Hispanic, Asian, Hispanic, Asian, Hispanic, White, Hispanic, Asian, Hispanic, Asian, Hispanic, Hispanic, White, Hispanic, Hispanic, Hispanic, Hispanic, Asian, Asian, Hispanic","Male, Male, Male, Male","Hispanic, Asian, Asian, Hispanic",4,2,1,1
Male,Asian,UK,18,1137,"Male, Female, Male, Male, Male, Male, Female, Male, Female, Male, Male, Male, Male, Male, Male","Black, Hispanic, White, White, White, Black, Asian, White, Asian, Black, White, Black, White, Hispanic, White","Male, Male, Male, Male, Male, Male, Male, Male, Male","White, White, Hispanic, White, White, White, White, Hispanic, Hispanic",4,1,0,0
Male,Hispanic,France,46,7605,"Male, Male, Male, Male, Male, Male, Male, Male, Female","White, White, White, Black, Black, Asian, Hispanic, Asian, Asian","Male, Male, Male, Male, Male, Male, Male, Male","Hispanic, Asian, White, Asian, White, Hispanic, White, White",1,0,0,0
Male,White,UK,13,567,"Male, Male, Female, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Female, Male, Male, Male, Female, Male, Male, Male, Female, Female","Black, Black, White, White, Asian, Asian, White, White, Hispanic, Asian, White, White, White, Hispanic, Asian, Hispanic, Hispanic, Hispanic, Black, White, Hispanic, Asian, White, Black, Hispanic, Asian, Hispanic","Male, Male","White, White",1,1,0,0
Male,Asian,Russia,194,186443,"Male, Male, Male","Hispanic, Asian, White","Male, Male","White, Hispanic",0,0,0,0
Male,Asian,Germany,5,113,"Female, Female, Male, Female, Female, Male, Male","Hispanic, White, Hispanic, Asian, Asian, Black, Asian","Male, Female, Male, Male, Male, Male","White, White, Hispanic, White, White, Black",1,1,0,0
Male,White,UK,9,389,"Female, Male","White, Black","Male, Male","White, Hispanic",0,0,0,0
Male,White,UK,3,16,"Male, Female, Male, Female, Female, Male","Black, White, Asian, White, Asian, White","Male, Male, Male, Male, Male","White, White, White, White, Asian",0,0,0,0
Female,Asian,France,28,5100,"Male, Male, Male, Female, Female, Male, Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Female, Female, Male, Female, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male","Black, Asian, Hispanic, Hispanic, White, Black, Black, Asian, Hispanic, Black, Asian, White, Hispanic, Hispanic, White, White, Asian, Asian, Hispanic, Hispanic, Hispanic, Black, Black, Black, Black, Hispanic, Hispanic, Asian, Asian, Hispanic, White, White, Black, Black, Asian, Hispanic, Asian, Asian, Asian, Asian, Black, Asian, White, White, Black, White, White, Hispanic, Asian, Asian, White, Asian, Asian, Asian, Black, Black, White, Black, Asian, Asian, Asian, Asian, White, Asian, Hispanic, Asian, White, White, Asian, White, Hispanic, Hispanic, Black, Asian, Hispanic, Asian, Hispanic, Hispanic, White, Asian, White, Asian, Asian, Hispanic, Hispanic","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Asian, White, Asian, Black, Hispanic, Hispanic, Black, Asian, Black, Black, White, Hispanic, Black, Black, Black, Black, Black, Black, Hispanic, Black, Black, Black, Black, Black, Black, Black, Black, Black, Black, Asian, Asian, Black, Black, Black, Hispanic, Black, Black, Asian, Asian",29,17,4,1
Male,White,USA,44,6813,"Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Male, Male, Male, Female, Male, Female, Male, Male, Male, Male, Female, Female, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male","White, White, Asian, White, White, White, White, Hispanic, White, Black, White, Black, Black, White, Asian, Asian, White, White, Hispanic, White, Hispanic, Hispanic, Asian, White, White, Asian, White, Black, White, White, Hispanic, Asian, White, Black, Hispanic, White, Asian, White, Asian, Asian, Asian, Asian, White, White, White, Asian, Hispanic, White, Hispanic, Asian, Asian, Asian, Black, Hispanic, White, White, White, White, White, White, Black, Hispanic, Asian, Black, White, White, White","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female","Asian, White, White, White, White, White, White, White, White, White, White, White, White, White, White, White",13,4,0,0
Male,White,Germany,36,3659,"Female, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Male, Male, Male, Male","White, White, Asian, White, Asian, White, White, Asian, Asian, White, White, Black, Asian, Asian, White, White, Asian, White, Hispanic, Asian, Asian, Asian, Asian, White, Asian, White, Asian, Asian, Black, Asian, Asian, White, Black, White","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Hispanic, Asian, Hispanic, Asian, Asian, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic",8,3,1,0
Male,Asian,Canada,52,9615,"Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Female, Male, Female, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Female, Male, Male, Male, Female, Female, Male, Male, Male, Female, Female, Female, Male, Male, Male, Male, Female, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Female, Male, Male, Female, Female, Male, Female, Male, Female, Male, Male, Male","White, Black, White, Asian, Asian, Hispanic, White, Asian, White, Black, White, White, Asian, Asian, White, White, White, Hispanic, Asian, Asian, Asian, White, White, Black, Hispanic, Asian, Asian, Black, White, White, Asian, Asian, Hispanic, Asian, White, White, Asian, White, White, White, Asian, Asian, Hispanic, Asian, Black, Asian, Hispanic, Asian, Asian, White, White, White, Hispanic, Asian, White, Asian, White, White, Asian, Asian, Asian, White, Asian, White, Asian, White, Hispanic, Asian, Asian, White, White, Hispanic, Hispanic, White, Black, White, White, Asian, Asian, White, White, White, Asian, Asian, Hispanic, White, Hispanic, Asian, Hispanic, White, Black, White, Asian, White, Hispanic, Asian, Hispanic, Hispanic, White, Black, Black, Asian, Asian, Asian, Asian, Hispanic, White, Asian, White, Black, Black, Black, Asian, Black, White, Black, Asian, Asian, White, Asian, White, Asian, White, Asian, Hispanic, White, White, White, Asian, White, White, Asian, White, White, White, Asian, Black, White, Asian, Hispanic, Asian, Asian, Asian, White, Asian, Black, Black, Black, White, Asian, White, Hispanic, Asian, White, White, White, Asian, Asian, Asian, Hispanic, Asian, Hispanic, White, Asian, Black, Asian, Asian, Black, Asian, Asian, White, White, Black, White, Asian, White, White, Asian, White, Asian, Asian, White, Asian, Asian, White, Asian, Asian, White, Hispanic","Male, Male, Male","White, Black, White",3,1,0,0
Female,Asian,Germany,19,1201,"Male, Male, Male, Male, Male, Male, Male","Asian, Asian, Hispanic, Asian, Asian, White, Hispanic","Male, Male, Female, Female, Female, Female","Asian, Asian, Asian, Asian, Asian, Asian",2,0,0,0
Male,Asian,France,14,847,"Male, Male, Male, Male, Male, Female, Female, Female, Male, Male","White, Asian, White, White, Black, White, White, Black, Asian, Asian","Male, Male, Male, Female, Male, Male, Male, Male, Male, Male","Asian, Asian, Black, Asian, Black, Black, Hispanic, White, Black, White",1,0,0,0
